Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Lub_Stress_Index,Thermal_Efficiency,Power_Load_Index
466,3.97,0.79,3.27,77.41,92.12,307.3177,0.035497173741079704,368.14000000000004
451,3.78,12.68,2.55,75.87,90.77,286.7886,0.028092979167899174,5718.68
1188,3.19,5.99,1.48,79.49,80.98,253.57309999999998,0.018276115303023546,7116.12
825,3.09,4.39,2.5,76.26,76.78,235.6434,0.03256055840576212,3621.7499999999995
799,3.98,2.84,1.56,85.45,80.78,340.091,0.019311708428855108,2269.16
1042,2.95,6.44,2.32,75.91,67.61,223.9345,0.03431444544971964,6710.4800000000005
980,3.2,11.18,1.46,76.99,75.34,246.368,0.019378813461798053,10956.4
792,2.4,8.38,1.09,77.32,87.16,185.56799999999998,0.012505735141609095,6636.960000000001
1001,4.7,4.39,4.25,76.72,72.27,360.584,0.05880724245091429,4394.389999999999
1325,4.86,5.16,1.25,75.48,69.78,366.8328,0.017913439679931257,6837.0
1059,2.87,5.37,2.6,75.79,85.11,217.51730000000003,0.030548698090859115,5686.83
535,2.43,5.81,1.55,77.37,78.88,188.00910000000002,0.019650098928739996,3108.35
571,2.51,5.4,2.94,77.96,86.52,195.67959999999997,0.033980578596789345,3083.4
613,3.87,5.3,2.26,81.89,80.92,316.9143,0.027928815134847358,3248.9
673,2.07,6.28,1.38,75.19,77.03,155.64329999999998,0.017915095688031193,4226.4400000000005
968,0.4,6.56,2.36,77.81,83.0,31.124000000000002,0.02843373151400825,6350.08
626,3.26,12.67,4.93,74.27,84.83,242.12019999999998,0.05811622561402503,7931.42
1132,5.72,4.63,1.96,75.62,86.02,432.5464,0.02278539609562938,5241.16
908,3.66,3.37,3.73,83.94,89.39,307.2204,0.041727257889332375,3059.96
636,4.25,7.24,2.12,77.12,64.14,327.76,0.03305269207161022,4604.64
1293,2.08,6.91,1.95,75.62,73.62,157.2896,0.026487363965313232,8934.630000000001
755,3.51,4.96,2.01,81.75,89.32,286.9425,0.02250335619084682,3744.8
1024,2.97,6.48,0.77,76.85,72.46,228.2445,0.010626551114193885,6635.52
879,4.41,6.67,2.15,78.17,71.69,344.72970000000004,0.029990231553880378,5862.93
560,3.03,5.32,0.79,81.3,85.81,246.33899999999997,0.009206385129194134,2979.2000000000003
1108,3.5,4.1,0.88,86.36,79.29,302.26,0.011098497780489621,4542.799999999999
477,4.83,6.17,1.62,77.61,68.76,374.8563,0.023560205997643104,2943.09
790,4.61,4.56,1.25,78.66,85.46,362.62260000000003,0.014626724242133836,3602.3999999999996
426,3.57,4.57,3.09,77.6,81.8,277.032,0.03777505650671681,1946.8200000000002
525,5.17,5.15,1.78,78.07,81.23,403.6219,0.021913083600506755,2703.75
582,1.31,5.21,2.63,75.93,75.58,99.46830000000001,0.03479756088944683,3032.22
719,2.14,5.77,3.44,75.1,83.78,160.714,0.04105991393412342,4148.63
1167,4.92,6.99,5.87,77.67,76.4,382.1364,0.0768324506763808,8157.33
429,5.21,8.64,1.24,75.93,75.65,395.5953,0.016391273444643296,3706.5600000000004
729,2.19,6.72,2.16,76.19,77.02,166.8561,0.028044660082490253,4898.88
854,2.42,5.45,2.47,76.62,79.97,185.4204,0.030886578606154985,4654.3
662,3.46,5.73,1.34,75.31,72.27,260.5726,0.018541577619817683,3793.26
687,4.36,15.61,1.14,74.84,74.3,326.30240000000003,0.015343201165114242,10724.07
466,4.89,10.36,1.88,77.05,66.05,376.7745,0.028463281080502483,4827.759999999999
1104,1.78,5.86,2.24,77.37,75.39,137.7186,0.029712159475771393,6469.4400000000005
755,2.97,7.5,5.63,75.66,76.3,224.71020000000001,0.07378767053896847,5662.5
398,2.64,12.26,2.08,76.67,71.27,202.4088,0.02918478613935932,4879.48
547,2.07,7.47,2.7,75.68,86.63,156.6576,0.03116702860821556,4086.0899999999997
850,3.5,8.5,2.53,77.27,76.86,270.445,0.03291698765066515,7225.0
624,4.89,6.39,3.06,74.84,66.91,365.9676,0.04573306744386976,3987.3599999999997
786,4.09,6.25,2.02,75.63,81.82,309.32669999999996,0.024688337241708967,4912.5
672,2.42,1.4,2.9,79.85,76.23,193.237,0.03804276032496912,940.8
1018,4.57,4.83,0.9,75.09,72.83,343.16130000000004,0.012357543270967558,4916.9400000000005
780,2.81,14.77,1.93,74.68,79.05,209.85080000000002,0.024414924172685114,11520.6
611,5.17,4.12,2.82,76.79,73.2,397.0043,0.03852458490101299,2517.32
666,2.36,7.42,1.91,77.33,83.38,182.4988,0.022907169236367327,4941.72
657,3.14,6.88,3.45,86.12,83.67,270.4168,0.041233412067238906,4520.16
631,2.21,4.41,2.87,73.29,81.96,161.9709,0.03501707723071288,2782.71
650,3.62,7.98,3.36,74.65,69.94,270.233,0.04804117128379021,5187.0
1299,3.18,2.33,1.57,83.25,74.09,264.735,0.021190441194433633,3026.67
1242,4.47,7.63,3.76,83.77,67.14,374.45189999999997,0.056002374738996906,9476.46
590,2.71,2.75,1.08,84.99,79.01,230.32289999999998,0.01366915407300923,1622.5
866,2.76,6.35,3.74,74.98,79.16,206.9448,0.04724607791231962,5499.099999999999
556,2.5,5.43,1.55,76.34,78.75,190.85000000000002,0.019682537183169882,3019.08
909,4.58,13.53,3.24,74.85,80.25,342.813,0.04037382674469449,12298.769999999999
496,2.65,3.86,1.85,76.76,75.79,203.41400000000002,0.02440954949075742,1914.56
425,4.78,7.52,2.98,76.37,86.8,365.0486,0.034331793279747315,3196.0
566,3.78,3.08,2.15,88.2,78.93,333.396,0.027239322533976616,1743.28
978,4.37,8.25,3.23,77.77,82.52,339.8549,0.03914202143213507,8068.5
693,3.86,5.61,2.21,78.32,85.29,302.31519999999995,0.025911592694150228,3887.73
620,2.05,8.87,1.66,78.21,84.2,160.33049999999997,0.019714962029101894,5499.4
811,3.97,13.56,1.9,75.54,84.72,299.89380000000006,0.022426815105427867,10997.16
986,5.08,5.97,1.67,75.61,76.71,384.0988,0.0217703009033632,5886.42
583,3.26,5.61,2.99,74.73,72.19,243.6198,0.04141847327628851,3270.63
848,4.41,4.01,1.75,75.8,85.54,334.278,0.020458262747455838,3400.48
925,4.25,6.88,3.53,75.04,81.56,318.92,0.043281014801248796,6364.0
561,3.77,6.92,1.22,75.7,73.5,285.389,0.016598637197464326,3882.12
509,1.96,5.53,1.67,79.04,68.7,154.91840000000002,0.024308584525679106,2814.77
633,2.37,4.93,1.07,78.32,72.53,185.61839999999998,0.014752514166205134,3120.6899999999996
606,2.32,5.13,2.85,80.37,91.21,186.4584,0.031246570414804255,3108.7799999999997
1119,3.57,8.51,2.08,80.97,82.57,289.06289999999996,0.02519074419392707,9522.69
450,2.9,4.47,1.76,83.2,73.53,241.28,0.023935805258288416,2011.5
755,3.41,10.09,5.3,76.9,82.66,262.22900000000004,0.06411806628138564,7617.95
530,1.97,4.63,2.03,76.02,90.68,149.7594,0.02238641129395552,2453.9
903,2.5,7.92,2.94,76.96,84.36,192.39999999999998,0.034850635982617825,7151.76
760,3.81,11.46,5.72,80.61,88.09,307.1241,0.06493358327465282,8709.6
526,3.82,6.72,1.13,74.74,82.75,285.50679999999994,0.013655587473645016,3534.72
555,3.49,8.23,2.78,75.67,80.37,264.0883,0.03459001684832439,4567.650000000001
1154,2.54,5.79,2.98,73.35,73.33,186.309,0.040638205285939547,6681.66
610,4.36,1.74,4.57,73.27,75.0,319.4572,0.06093332520888997,1061.4
787,1.67,6.65,2.14,78.47,85.07,131.04489999999998,0.02515575112780638,5233.55
875,2.92,5.52,2.48,76.07,78.66,222.12439999999998,0.03152809159317422,4830.0
810,1.95,7.2,1.31,75.85,84.84,147.9075,0.015440827977271572,5832.0
610,2.74,12.88,1.09,74.78,87.58,204.89720000000003,0.012445762451956789,7856.8
871,3.72,5.13,2.83,84.85,80.4,315.642,0.03519900059713923,4468.23
1109,2.34,2.15,1.34,82.1,74.1,192.11399999999998,0.0180836682748086,2384.35
712,2.91,7.61,1.96,76.27,81.29,221.9457,0.024111203824430577,5418.320000000001
883,2.4,7.64,1.19,76.75,78.96,184.2,0.015070920077137782,6746.12
874,2.18,5.19,1.35,76.56,72.37,166.9008,0.018654135877554805,4536.06
718,4.63,6.87,5.45,74.94,84.5,346.9722,0.06449703378733328,4932.66
793,2.82,6.0,0.98,79.92,76.39,225.37439999999998,0.012828902627450893,4758.0
1174,4.45,6.12,1.44,81.79,80.37,363.9655,0.017917131029347885,7184.88
439,2.92,8.39,1.67,74.53,70.14,217.6276,0.02380952041495289,3683.21
652,2.83,9.13,3.03,77.59,85.86,219.5797,0.03529000287794049,5952.76
1209,0.88,0.76,2.13,76.08,79.4,66.9504,0.026826193094937893,918.84
1152,3.95,4.96,1.91,76.27,73.48,301.2665,0.02599346407274577,5713.92
1424,3.12,2.84,2.85,76.78,80.6,239.55360000000002,0.035359797101762146,4044.16
1459,4.5,5.9,1.63,74.41,74.45,334.84499999999997,0.021893885575032156,8608.1
850,2.46,1.79,1.66,78.39,78.52,192.8394,0.02114110785263527,1521.5
785,2.15,7.03,0.32,73.62,71.23,158.28300000000002,0.004492488489051173,5518.55
693,4.52,1.68,2.16,76.59,72.29,346.1868,0.029879647270763966,1164.24
823,2.86,10.34,2.33,76.75,78.38,219.505,0.029726967373441264,8509.82
780,2.68,1.9,2.68,75.17,78.6,201.4556,0.0340966877739583,1482.0
910,3.15,7.1,1.62,78.05,71.52,245.8575,0.022651003544322774,6461.0
1394,4.2,1.35,1.09,76.26,70.65,320.29200000000003,0.0154281648367778,1881.9
721,2.34,6.19,1.77,75.83,85.17,177.44219999999999,0.020781963040746382,4462.990000000001
623,2.71,3.78,1.64,74.61,74.58,202.1931,0.021989806651943326,2354.94
636,3.49,6.84,1.71,74.36,76.31,259.51640000000003,0.02240859357769708,4350.24
1171,2.17,4.5,1.43,74.84,70.74,162.4028,0.02021486850228039,5269.5
512,4.77,4.95,3.25,76.43,66.88,364.5711,0.0485944903417329,2534.4
451,2.43,4.68,1.66,75.91,76.32,184.4613,0.02175052125910361,2110.68
552,2.08,4.68,1.42,77.65,80.85,161.51200000000003,0.017563386819618203,2583.3599999999997
781,4.0,3.87,1.56,75.55,70.39,302.2,0.022162235805904842,3022.4700000000003
722,4.23,6.89,3.52,80.62,80.78,341.02260000000007,0.04357513696767307,4974.58
1288,2.78,8.54,1.46,76.4,78.08,212.392,0.018698768096981545,10999.519999999999
972,3.12,7.21,1.34,76.43,66.76,238.46160000000003,0.02007189633434746,7008.12
987,3.19,5.85,1.66,81.56,70.19,260.1764,0.02365008923634574,5773.95
970,4.83,6.29,1.95,83.02,77.03,400.9866,0.025314809124391907,6101.3
602,1.99,14.5,1.67,74.98,79.55,149.21020000000001,0.020993083470385483,8729.0
1213,1.74,6.96,1.82,76.81,93.33,133.6494,0.019500694364010033,8442.48
1511,2.32,7.46,1.46,74.56,79.95,172.9792,0.01826141109926065,11272.06
515,4.24,6.83,3.07,77.19,91.53,327.2856,0.03354091188234329,3517.45
696,4.93,6.5,2.19,84.76,80.02,417.8668,0.027368154540345597,4524.0
714,2.7,14.02,1.08,77.87,78.84,210.24900000000002,0.013698628399463673,10010.279999999999
1014,2.24,6.41,2.38,85.75,87.09,192.08,0.027328048303129137,6499.74
649,4.44,14.88,1.55,74.79,70.08,332.0676000000001,0.02211757675262889,9657.12
584,6.83,8.46,2.9,75.12,76.52,513.0696,0.03789858365151808,4940.64
518,2.32,7.25,1.22,76.32,74.08,177.06239999999997,0.016468680282305578,3755.5
595,3.03,7.77,2.54,76.67,71.99,232.31009999999998,0.035282673248691034,4623.15
718,4.24,6.05,1.24,76.09,79.07,322.62160000000006,0.015682304833400173,4343.9
714,2.02,7.76,4.22,78.09,70.01,157.7418,0.06027709466117773,5540.639999999999
386,3.67,11.08,3.76,76.05,65.38,279.1035,0.05750993308199249,4276.88
432,3.56,8.54,6.04,74.4,74.45,264.86400000000003,0.0811282631123891,3689.2799999999997
894,1.9,7.14,1.34,83.33,85.46,158.327,0.015679848387567474,6383.16
762,3.9,5.71,2.32,76.14,74.28,296.94599999999997,0.031233167577656488,4351.0199999999995
525,2.27,7.55,1.63,76.1,65.48,172.74699999999999,0.024893093327261247,3963.75
668,2.81,7.19,1.19,74.14,80.31,208.3334,0.014817580025204826,4802.92
1108,2.54,15.56,2.89,76.16,82.63,193.44639999999998,0.034975186375991,17240.48
1133,4.12,5.71,1.86,77.43,73.95,319.01160000000004,0.025152126416210084,6469.43
887,0.52,7.79,3.46,77.1,83.34,40.092,0.04151667368410442,6909.7300000000005
519,5.15,7.56,3.0,76.6,70.79,394.49,0.04237886108505988,3923.64
1214,0.83,14.55,2.12,77.72,82.0,64.5076,0.025853655383700564,17663.7
752,4.0,2.95,3.22,76.71,84.3,306.84,0.038196911245918,2218.4
1140,2.92,8.94,2.03,74.44,75.23,217.36479999999997,0.02698391240410575,10191.599999999999
675,2.98,6.74,1.22,74.98,80.96,223.4404,0.01506916809916402,4549.5
843,3.61,3.42,4.03,72.68,88.53,262.3748,0.045521287075422225,2883.06
1404,5.53,8.37,2.1,76.19,77.73,421.3307,0.02701659243321852,11751.48
653,5.15,10.69,4.18,77.08,80.85,396.96200000000005,0.05170067387746767,6980.57
674,2.51,6.07,1.44,76.94,70.92,193.11939999999998,0.020304565664894855,4091.1800000000003
1187,2.54,4.33,1.1,86.36,82.81,219.3544,0.01328341827274263,5139.71
787,4.04,8.29,2.99,76.22,68.2,307.9288,0.043841635800346654,6524.23
527,2.6,6.13,1.18,74.98,76.77,194.948,0.015370585466903026,3230.5099999999998
1451,3.68,2.97,2.74,74.98,86.02,275.9264,0.031853053725522704,4309.47
746,6.06,9.39,2.64,78.05,77.73,472.98299999999995,0.033963716201760426,7004.9400000000005
789,4.7,6.86,1.25,82.56,77.32,388.03200000000004,0.01616657835403798,5412.54
938,3.07,7.41,4.48,76.1,73.25,233.62699999999998,0.06116040120677117,6950.58
702,2.12,4.63,2.35,77.74,72.23,164.8088,0.03253495326942361,3250.2599999999998
540,3.08,4.38,0.98,76.42,79.32,235.3736,0.012355016092408461,2365.2
578,2.92,5.18,5.6,79.47,78.39,232.05239999999998,0.07143767426487124,2994.04
704,4.82,14.02,3.13,73.49,71.22,354.2218,0.043948322950249516,9870.08
613,2.99,4.51,2.26,79.42,79.89,237.46580000000003,0.02828889369271577,2764.6299999999997
1119,2.1,4.03,1.46,75.45,83.11,158.44500000000002,0.017567077660079693,4509.570000000001
999,2.36,6.75,2.48,78.37,69.48,184.9532,0.03569371967563044,6743.25
586,1.82,5.07,2.35,77.07,72.25,140.26739999999998,0.03252594705523224,2971.02
617,2.12,5.68,0.35,75.39,74.92,159.82680000000002,0.004671649136192052,3504.56
637,0.53,6.0,3.17,75.22,81.19,39.8666,0.039044212459143676,3822.0
678,3.26,6.8,1.55,86.02,70.94,280.42519999999996,0.0218494471596494,4610.4
925,1.91,10.19,1.55,75.83,85.38,144.8353,0.01815413233144386,9425.75
511,4.15,15.35,2.54,77.51,69.87,321.66650000000004,0.03635322221937566,7843.849999999999
858,2.11,8.72,2.89,74.56,72.7,157.3216,0.039752401684676524,7481.76
601,4.89,6.89,3.51,83.1,73.68,406.3589999999999,0.047638430016499714,4140.889999999999
804,3.57,10.68,1.35,74.35,82.29,265.42949999999996,0.016405393558707793,8586.72
1177,2.3,6.8,1.37,76.12,79.15,175.076,0.01730890495149653,8003.599999999999
452,2.41,2.95,1.49,75.67,68.96,182.36470000000003,0.02160672540505722,1333.4
670,2.49,7.12,1.28,81.01,77.18,201.71490000000003,0.016584605262424817,4770.4
1331,5.42,8.0,2.56,76.56,87.26,414.9552,0.029337608372953426,10648.0
523,2.66,8.78,2.08,86.4,74.07,229.82400000000004,0.028081540693730162,4591.94
604,3.31,7.52,2.64,75.68,78.45,250.50080000000003,0.03365200335857191,4542.08
936,3.71,6.08,2.06,75.81,70.0,281.2551,0.029428567224490394,5690.88
675,2.99,5.02,1.68,77.09,79.67,230.49910000000003,0.021086981161418203,3388.4999999999995
676,2.71,12.47,1.32,75.71,70.39,205.17409999999998,0.018752661066534868,8429.720000000001
978,1.99,2.72,2.14,74.68,85.29,148.6132,0.025090863513792527,2660.1600000000003
722,2.37,3.75,1.36,78.79,83.2,186.7323,0.01634615188147213,2707.5
395,3.04,4.7,1.38,74.46,75.78,226.3584,0.01821060725645193,1856.5
937,4.01,3.46,2.61,76.76,70.7,307.8076,0.03691654357616073,3242.02
925,3.25,5.38,1.78,75.51,75.19,245.40750000000003,0.023673357670786318,4976.5
898,4.67,4.46,1.95,77.28,86.07,360.8976,0.022655975060302654,4005.08
890,3.09,9.64,2.79,76.4,80.65,236.076,0.0345939200751494,8579.6
493,2.9,8.43,1.94,79.19,81.9,229.65099999999998,0.023687420795186712,4155.99
922,3.05,9.98,1.5,77.26,66.11,235.643,0.022689453533587423,9201.56
726,5.56,5.25,3.05,80.41,74.94,447.07959999999997,0.04069922061659719,3811.5
501,3.89,5.56,4.79,75.44,71.23,293.4616,0.06724693707048475,2785.56
523,5.44,4.9,1.9,76.57,71.08,416.5408,0.026730440808885647,2562.7000000000003
788,2.24,5.18,4.72,76.95,81.53,172.36800000000002,0.05789279309545037,4081.8399999999997
1315,4.25,7.12,3.21,75.84,78.19,322.32,0.04105383795193273,9362.8
693,4.07,5.09,3.49,76.27,73.41,310.4189,0.047541200443917665,3527.37
1210,4.55,6.32,2.39,75.29,83.33,342.5695,0.028681143804014906,7647.200000000001
825,2.27,6.04,2.57,77.04,78.92,174.88080000000002,0.032564618276150745,4983.0
519,4.71,10.64,1.66,77.05,77.01,362.90549999999996,0.02155563932532926,5522.16
665,1.92,4.92,1.47,76.73,71.23,147.3216,0.020637368996578826,3271.7999999999997
430,2.41,4.63,3.03,77.42,88.05,186.58220000000003,0.0344122618498283,1990.8999999999999
895,2.67,6.76,1.35,78.0,79.0,208.26,0.0170886054318221,6050.2
643,3.96,5.83,1.79,84.03,90.66,332.7588,0.019744096652978528,3748.69
663,2.61,11.98,3.13,78.76,83.73,205.5636,0.037382056923198737,7942.740000000001
1272,3.8,6.71,3.51,73.11,83.28,277.818,0.042146969002525334,8535.12
727,1.94,3.29,3.25,75.97,81.58,147.3818,0.039838190752857223,2391.83
782,5.02,8.37,1.84,75.29,86.97,377.9558,0.021156718275644675,6545.339999999999
550,2.26,6.08,1.81,77.11,81.23,174.2686,0.022282405234223163,3344.0
1232,2.02,6.07,2.79,76.12,86.52,153.7624,0.032246875607157235,7478.240000000001
747,5.27,11.02,3.35,78.11,72.87,411.63969999999995,0.045972273092867694,8231.94
630,3.85,5.76,1.27,77.16,81.11,297.066,0.015657746805850473,3628.7999999999997
1259,3.54,4.69,5.66,77.17,83.56,273.1818,0.06773575062999633,5904.710000000001
600,4.98,5.48,1.97,78.48,71.35,390.83040000000005,0.02761036753884127,3288.0000000000005
494,2.56,10.02,2.2,76.74,73.39,196.4544,0.029976831996616434,4949.88
741,2.94,3.35,1.78,76.48,78.16,224.8512,0.02277379442505189,2482.35
534,0.43,6.8,1.43,76.14,85.44,32.7402,0.016736889426862193,3631.2
659,2.62,3.48,1.22,79.49,77.55,208.2638,0.015731783915953073,2293.32
1327,5.09,5.78,2.29,87.54,72.36,445.5786,0.0316473145871594,7670.06
499,2.88,6.43,2.1,76.81,77.44,221.2128,0.027117765093263805,3208.5699999999997
552,2.92,6.31,3.44,75.18,82.03,219.52560000000003,0.04193587200586712,3483.12
707,2.71,5.59,2.08,77.5,63.77,210.025,0.0326172130128253,3952.13
984,3.21,4.71,2.32,82.83,82.04,265.8843,0.028278884900184674,4634.64
992,3.29,7.99,2.66,75.06,67.53,246.94740000000002,0.0393898949518888,7926.08
524,3.7,10.93,2.55,74.53,69.17,275.761,0.03686568788988175,5727.32
798,1.98,8.26,1.2,76.77,76.08,152.00459999999998,0.01577286858926543,6591.48
866,2.94,8.19,5.98,83.21,91.79,244.63739999999999,0.0651487019121144,7092.54
982,5.26,8.32,4.28,76.68,75.51,403.33680000000004,0.05668122676715312,8170.240000000001
551,3.27,5.56,2.28,73.63,70.71,240.77009999999999,0.032244373887091796,3063.56
392,0.0,5.39,1.51,73.66,81.27,0.0,0.01858003954964445,2112.8799999999997
512,2.57,11.51,5.95,75.22,84.69,193.31539999999998,0.0702562203027252,5893.12
929,2.84,4.42,1.68,75.86,75.67,215.4424,0.022201662190873238,4106.18
870,3.6,8.15,2.96,77.52,83.25,279.072,0.035555551284618465,7090.5
842,2.45,9.53,2.39,78.23,85.85,191.66350000000003,0.027839251270908416,8024.259999999999
642,3.07,3.39,2.43,75.52,77.38,231.8464,0.031403459368899024,2176.38
515,2.83,6.58,2.43,75.02,76.84,212.3066,0.031624149970829,3388.7
599,4.18,6.17,1.7,78.42,77.69,327.7956,0.021881835257840744,3695.83
595,4.83,5.91,3.07,76.63,84.57,370.12289999999996,0.036301284580668725,3516.4500000000003
634,3.29,12.54,1.47,84.88,75.48,279.2552,0.019475355130451094,7950.36
705,2.41,6.02,1.86,76.72,86.58,184.89520000000002,0.02148301900173031,4244.099999999999
925,4.99,4.16,1.16,77.88,74.69,388.6212,0.015530858812309704,3848.0
632,2.64,6.13,2.85,87.14,82.32,230.04960000000003,0.03462098704798505,3874.16
789,3.2,8.67,3.29,76.36,87.84,244.352,0.037454458395439615,6840.63
542,2.24,5.89,2.21,76.05,79.24,170.352,0.02788995104871895,3192.3799999999997
565,3.08,16.17,1.51,78.58,77.87,242.0264,0.01939129069072933,9136.050000000001
1077,3.13,11.05,5.04,75.56,77.7,236.5028,0.06486485651674948,11900.85
1137,5.79,14.42,2.57,77.89,74.23,450.9831,0.034622115772313646,16395.54
1418,2.41,3.96,1.37,77.09,72.91,185.78690000000003,0.018790286820698558,5615.28
746,1.87,4.28,1.36,75.61,70.96,141.3907,0.0191657244693173,3192.88
1568,4.01,5.75,2.65,76.02,81.9,304.8402,0.03235652840579628,9016.0
642,3.23,7.4,2.71,77.43,86.63,250.09890000000001,0.03128246204750525,4750.8
837,4.54,4.26,1.9,74.18,87.57,336.77720000000005,0.021696925694081798,3565.62
805,3.81,8.23,1.97,76.88,86.31,292.9128,0.022824699012316183,6625.150000000001
449,3.51,6.79,1.78,78.38,80.92,275.11379999999997,0.021997031389393056,3048.71
1004,3.4,12.69,1.67,80.06,88.0,272.204,0.018977270570764707,12740.76
669,3.81,6.62,3.17,77.11,82.18,293.7891,0.038573857559764224,4428.78
429,3.16,6.39,5.88,83.17,69.02,262.8172,0.08519268542557441,2741.31
588,2.6,4.59,3.55,73.83,78.91,191.958,0.04498795526701872,2698.92
780,4.24,6.16,3.09,76.44,75.87,324.1056,0.040727554932443,4804.8
1320,2.79,11.22,1.34,77.31,72.28,215.69490000000002,0.018539012377004376,14810.400000000001
815,3.07,7.35,2.03,76.87,66.46,235.9909,0.03054468393850678,5990.25
549,0.44,6.91,2.9,72.89,92.37,32.071600000000004,0.03139547132234802,3793.59
803,3.05,7.64,1.33,76.6,72.64,233.62999999999997,0.01830946884506211,6134.92
1488,4.95,7.26,5.7,74.31,74.01,367.83450000000005,0.07701660896951641,10802.88
680,4.83,0.65,1.45,76.09,83.53,367.5147,0.017359030604689258,442.0
612,3.33,8.37,2.84,75.58,67.57,251.6814,0.0420304806821843,5122.44
659,4.74,13.29,2.56,76.98,80.53,364.88520000000005,0.03178939130890459,8758.109999999999
593,2.8,5.76,1.73,76.64,83.51,214.59199999999998,0.020716079425688008,3415.68
589,2.74,12.38,1.61,74.29,64.53,203.55460000000002,0.02494963196193523,7291.820000000001
741,4.38,7.93,3.46,74.88,73.19,327.97439999999995,0.0472742113302075,5876.13
653,2.54,4.45,3.34,76.98,80.41,195.5292,0.04153711708281096,2905.85
925,1.77,6.03,2.48,77.57,89.22,137.2989,0.027796455077734244,5577.75
746,4.57,3.17,2.72,76.02,87.73,347.4114,0.031004213951417538,2364.82
860,3.75,7.7,1.97,89.29,89.1,334.83750000000003,0.0221099862951755,6622.0
503,2.03,5.41,1.12,76.49,69.21,155.27469999999997,0.016182630229355552,2721.23
521,2.89,6.87,1.76,74.98,82.83,216.6922,0.021248337408144705,3579.27
733,3.22,4.94,1.84,77.12,70.78,248.32640000000004,0.025996040407454023,3621.0200000000004
1342,2.42,5.19,3.22,74.36,75.66,179.9512,0.0425588101296841,6964.9800000000005
817,0.33,5.22,2.9,76.32,78.76,25.185599999999997,0.03682071650321019,4264.74
716,2.32,5.3,2.95,77.45,72.01,179.684,0.0409665267370467,3794.7999999999997
491,4.37,6.03,1.74,86.04,71.85,375.99480000000005,0.02421711562740214,2960.73
561,3.87,5.62,1.64,76.86,76.22,297.4482,0.021516659470393665,3152.82
569,2.4,1.94,4.97,77.05,76.86,184.92,0.0646630152663264,1103.86
686,3.88,7.68,2.2,75.16,68.3,291.6208,0.032210829837360205,5268.48
590,2.73,8.26,1.69,74.07,78.81,202.2111,0.02144397646948655,4873.4
1204,4.95,5.33,3.72,75.86,81.87,375.507,0.04543788378674926,6417.32
858,3.36,6.63,1.22,77.03,84.15,258.8208,0.014497918657407169,5688.54
488,3.99,6.96,4.23,77.29,72.64,308.38710000000003,0.05823237083805468,3396.48
1192,5.38,4.03,1.42,78.44,84.75,422.00719999999995,0.016755160264877843,4803.76
444,3.92,4.67,4.39,81.46,75.95,319.3232,0.05780117737970014,2073.48
921,4.93,10.75,3.66,76.77,83.56,378.4761,0.043800856414449925,9900.75
625,3.48,10.76,1.93,77.43,81.31,269.45640000000003,0.023736314876852183,6725.0
377,1.87,5.15,1.71,77.87,77.53,145.61690000000002,0.02205597548613756,1941.5500000000002
769,3.54,10.66,3.0,78.01,83.02,276.15540000000004,0.03613586652181806,8197.54
471,5.01,5.21,5.4,77.37,71.5,387.6237,0.07552446496161329,2453.91
1211,4.68,5.88,2.97,74.84,79.78,350.2512,0.03722737061577205,7120.68
844,2.11,8.12,1.31,78.22,85.75,165.0442,0.015276966148458759,6853.28
609,1.82,14.61,3.15,74.84,77.91,136.20880000000002,0.040431261656878235,8897.49
851,2.45,5.03,2.81,77.09,70.87,188.87050000000002,0.03965005790178384,4280.530000000001
612,2.5,7.1,3.36,75.12,71.85,187.8,0.0467640853494662,4345.2
1271,0.49,4.34,1.13,76.88,68.97,37.6712,0.016383932668706296,5516.139999999999
635,2.94,4.86,2.59,82.5,78.94,242.54999999999998,0.032809724751745026,3086.1000000000004
739,2.33,7.28,1.4,81.65,75.76,190.24450000000002,0.018479406219719344,5379.92
579,2.55,5.47,2.84,85.06,68.53,216.903,0.04144169831581813,3167.1299999999997
635,5.63,7.07,1.57,76.08,74.84,428.3304,0.020978083781656363,4489.45
930,2.26,1.8,1.28,77.59,84.76,175.3534,0.015101461172550592,1674.0
760,3.99,4.66,2.96,83.2,74.54,331.968,0.0397102173718517,3541.6
529,2.48,6.98,5.51,80.45,81.25,199.51600000000002,0.06781537626887676,3692.42
1035,2.9,5.53,2.15,75.83,75.08,219.90699999999998,0.02863611765635087,5723.55
830,3.11,8.38,1.88,75.85,84.37,235.89349999999996,0.022282799302738018,6955.400000000001
1096,2.66,4.65,4.55,75.92,80.45,201.9472,0.056556860589576055,5096.400000000001
634,3.09,1.36,1.89,77.97,74.96,240.92729999999997,0.02521344380823855,862.24
519,1.89,4.11,3.19,82.66,76.86,156.2274,0.04150402790736041,2133.09
650,2.04,7.69,2.02,84.81,77.51,173.0124,0.02606115003726615,4998.5
697,3.87,1.69,1.47,78.23,79.87,302.75010000000003,0.01840490567110233,1177.93
466,3.09,3.83,1.26,77.13,82.52,238.33169999999998,0.015269023840399437,1784.78
480,5.01,7.79,1.14,77.4,69.77,387.774,0.016339398546739492,3739.2
560,3.92,6.49,3.56,86.65,89.58,339.668,0.03974100918274066,3634.4
534,2.59,6.99,1.32,77.6,71.86,200.98399999999998,0.018369048376141332,3732.6600000000003
